Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Forest: Alder/Maple Group,39,39,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4256,,,,,
,,,,,Forest: Alder/Maple Group,39,39,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2034,,,,,
,,,,,Forest: Alder/Maple Group,39,39,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1612,,,,,
,,,,,Forest: Alder/Maple Group,40,40,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0636,,,,,
,,,,,Forest: Alder/Maple Group,40,40,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1462,,,,,
,,,,,Forest: Alder/Maple Group,40,40,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4306,,,,,
,,,,,Forest: Alder/Maple Group,40,40,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1984,,,,,
,,,,,Forest: Alder/Maple Group,40,40,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1613,,,,,
,,,,,Forest: Alder/Maple Group,41,41,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0630,,,,,
,,,,,Forest: Alder/Maple Group,41,41,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1465,,,,,
,,,,,Forest: Alder/Maple Group,41,41,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4351,,,,,
,,,,,Forest: Alder/Maple Group,41,41,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1940,,,,,
,,,,,Forest: Alder/Maple Group,41,41,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1613,,,,,
,,,,,Forest: Alder/Maple Group,42,42,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0625,,,,,
,,,,,Forest: Alder/Maple Group,42,42,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1469,,,,,
,,,,,Forest: Alder/Maple Group,42,42,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4400,,,,,
,,,,,Forest: Alder/Maple Group,42,42,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1891,,,,,
,,,,,Forest: Alder/Maple Group,42,42,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1614,,,,,
,,,,,Forest: Alder/Maple Group,43,43,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0620,,,,,
,,,,,Forest: Alder/Maple Group,43,43,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1473,,,,,
,,,,,Forest: Alder/Maple Group,43,43,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4444,,,,,
,,,,,Forest: Alder/Maple Group,43,43,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1848,,,,,
,,,,,Forest: Alder/Maple Group,43,43,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1615,,,,,
,,,,,Forest: Alder/Maple Group,44,44,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0615,,,,,
,,,,,Forest: Alder/Maple Group,44,44,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1477,,,,,
,,,,,Forest: Alder/Maple Group,44,44,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4488,,,,,
,,,,,Forest: Alder/Maple Group,44,44,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1805,,,,,
,,,,,Forest: Alder/Maple Group,44,44,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1615,,,,,
,,,,,Forest: Alder/Maple Group,45,45,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0610,,,,,
,,,,,Forest: Alder/Maple Group,45,45,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1481,,,,,
,,,,,Forest: Alder/Maple Group,45,45,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4532,,,,,
,,,,,Forest: Alder/Maple Group,45,45,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1760,,,,,
,,,,,Forest: Alder/Maple Group,45,45,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1616,,,,,
,,,,,Forest: Alder/Maple Group,46,46,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0606,,,,,
,,,,,Forest: Alder/Maple Group,46,46,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1485,,,,,
,,,,,Forest: Alder/Maple Group,46,46,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4574,,,,,
,,,,,Forest: Alder/Maple Group,46,46,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1720,,,,,
,,,,,Forest: Alder/Maple Group,46,46,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1616,,,,,
,,,,,Forest: Alder/Maple Group,47,47,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0602,,,,,
,,,,,Forest: Alder/Maple Group,47,47,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1489,,,,,
,,,,,Forest: Alder/Maple Group,47,47,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4614,,,,,
,,,,,Forest: Alder/Maple Group,47,47,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1679,,,,,
,,,,,Forest: Alder/Maple Group,47,47,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1617,,,,,
,,,,,Forest: Alder/Maple Group,48,48,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0597,,,,,
,,,,,Forest: Alder/Maple Group,48,48,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1493,,,,,
,,,,,Forest: Alder/Maple Group,48,48,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4654,,,,,
,,,,,Forest: Alder/Maple Group,48,48,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1639,,,,,
,,,,,Forest: Alder/Maple Group,48,48,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1617,,,,,
,,,,,Forest: Alder/Maple Group,49,49,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0593,,,,,
,,,,,Forest: Alder/Maple Group,49,49,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1496,,,,,
,,,,,Forest: Alder/Maple Group,49,49,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4693,,,,,
,,,,,Forest: Alder/Maple Group,49,49,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1600,,,,,
,,,,,Forest: Alder/Maple Group,49,49,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1617,,,,,
,,,,,Forest: Alder/Maple Group,50,50,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0590,,,,,
,,,,,Forest: Alder/Maple Group,50,50,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1500,,,,,
,,,,,Forest: Alder/Maple Group,50,50,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4731,,,,,
,,,,,Forest: Alder/Maple Group,50,50,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1562,,,,,
,,,,,Forest: Alder/Maple Group,50,50,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1618,,,,,
,,,,,Forest: Alder/Maple Group,51,51,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0586,,,,,
,,,,,Forest: Alder/Maple Group,51,51,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1504,,,,,
,,,,,Forest: Alder/Maple Group,51,51,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4767,,,,,
,,,,,Forest: Alder/Maple Group,51,51,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1525,,,,,
,,,,,Forest: Alder/Maple Group,51,51,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1618,,,,,
,,,,,Forest: Alder/Maple Group,52,52,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0583,,,,,
,,,,,Forest: Alder/Maple Group,52,52,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1508,,,,,
,,,,,Forest: Alder/Maple Group,52,52,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4801,,,,,
,,,,,Forest: Alder/Maple Group,52,52,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1491,,,,,
,,,,,Forest: Alder/Maple Group,52,52,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1618,,,,,
,,,,,Forest: Alder/Maple Group,53,53,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0579,,,,,
,,,,,Forest: Alder/Maple Group,53,53,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1511,,,,,
,,,,,Forest: Alder/Maple Group,53,53,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4835,,,,,
,,,,,Forest: Alder/Maple Group,53,53,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1457,,,,,
,,,,,Forest: Alder/Maple Group,53,53,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1618,,,,,
,,,,,Forest: Alder/Maple Group,54,54,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0576,,,,,
,,,,,Forest: Alder/Maple Group,54,54,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1515,,,,,
,,,,,Forest: Alder/Maple Group,54,54,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4868,,,,,
,,,,,Forest: Alder/Maple Group,54,54,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1422,,,,,
,,,,,Forest: Alder/Maple Group,54,54,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1618,,,,,
,,,,,Forest: Alder/Maple Group,55,55,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0573,,,,,
,,,,,Forest: Alder/Maple Group,55,55,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1518,,,,,
,,,,,Forest: Alder/Maple Group,55,55,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4898,,,,,
,,,,,Forest: Alder/Maple Group,55,55,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1392,,,,,
,,,,,Forest: Alder/Maple Group,55,55,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1619,,,,,
,,,,,Forest: Alder/Maple Group,56,56,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0570,,,,,
,,,,,Forest: Alder/Maple Group,56,56,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1522,,,,,
,,,,,Forest: Alder/Maple Group,56,56,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4930,,,,,
,,,,,Forest: Alder/Maple Group,56,56,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1360,,,,,
,,,,,Forest: Alder/Maple Group,56,56,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1619,,,,,
,,,,,Forest: Alder/Maple Group,57,57,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0568,,,,,
,,,,,Forest: Alder/Maple Group,57,57,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1525,,,,,
,,,,,Forest: Alder/Maple Group,57,57,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4958,,,,,
,,,,,Forest: Alder/Maple Group,57,57,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1331,,,,,
,,,,,Forest: Alder/Maple Group,57,57,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1619,,,,,
,,,,,Forest: Alder/Maple Group,58,58,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0565,,,,,
,,,,,Forest: Alder/Maple Group,58,58,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1528,,,,,
,,,,,Forest: Alder/Maple Group,58,58,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4985,,,,,
,,,,,Forest: Alder/Maple Group,58,58,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1303,,,,,
,,,,,Forest: Alder/Maple Group,58,58,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1619,,,,,
,,,,,Forest: Alder/Maple Group,59,59,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0562,,,,,
,,,,,Forest: Alder/Maple Group,59,59,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1531,,,,,
,,,,,Forest: Alder/Maple Group,59,59,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5014,,,,,
,,,,,Forest: Alder/Maple Group,59,59,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1273,,,,,
,,,,,Forest: Alder/Maple Group,59,59,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1619,,,,,
,,,,,Forest: Alder/Maple Group,60,60,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0560,,,,,
,,,,,Forest: Alder/Maple Group,60,60,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1534,,,,,
,,,,,Forest: Alder/Maple Group,60,60,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5039,,,,,
,,,,,Forest: Alder/Maple Group,60,60,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1248,,,,,
,,,,,Forest: Alder/Maple Group,60,60,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1619,,,,,
,,,,,Forest: Alder/Maple Group,61,61,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0558,,,,,
,,,,,Forest: Alder/Maple Group,61,61,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1537,,,,,
,,,,,Forest: Alder/Maple Group,61,61,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5064,,,,,
,,,,,Forest: Alder/Maple Group,61,61,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1222,,,,,
,,,,,Forest: Alder/Maple Group,61,61,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1619,,,,,
,,,,,Forest: Alder/Maple Group,62,62,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Forest: Alder/Maple Group,62,62,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1539,,,,,
,,,,,Forest: Alder/Maple Group,62,62,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5088,,,,,
,,,,,Forest: Alder/Maple Group,62,62,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1198,,,,,
,,,,,Forest: Alder/Maple Group,62,62,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1619,,,,,
,,,,,Forest: Alder/Maple Group,63,63,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0554,,,,,
,,,,,Forest: Alder/Maple Group,63,63,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1542,,,,,
,,,,,Forest: Alder/Maple Group,63,63,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5111,,,,,
,,,,,Forest: Alder/Maple Group,63,63,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1173,,,,,
,,,,,Forest: Alder/Maple Group,63,63,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,64,64,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0552,,,,,
,,,,,Forest: Alder/Maple Group,64,64,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1545,,,,,
,,,,,Forest: Alder/Maple Group,64,64,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5133,,,,,
,,,,,Forest: Alder/Maple Group,64,64,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1151,,,,,
,,,,,Forest: Alder/Maple Group,64,64,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,65,65,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0550,,,,,
,,,,,Forest: Alder/Maple Group,65,65,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1547,,,,,
,,,,,Forest: Alder/Maple Group,65,65,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5155,,,,,
,,,,,Forest: Alder/Maple Group,65,65,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1129,,,,,
,,,,,Forest: Alder/Maple Group,65,65,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,66,66,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0548,,,,,
,,,,,Forest: Alder/Maple Group,66,66,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1550,,,,,
,,,,,Forest: Alder/Maple Group,66,66,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5176,,,,,
,,,,,Forest: Alder/Maple Group,66,66,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1107,,,,,
,,,,,Forest: Alder/Maple Group,66,66,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,67,67,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0546,,,,,
,,,,,Forest: Alder/Maple Group,67,67,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1552,,,,,
,,,,,Forest: Alder/Maple Group,67,67,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5194,,,,,
,,,,,Forest: Alder/Maple Group,67,67,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1088,,,,,
,,,,,Forest: Alder/Maple Group,67,67,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,68,68,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0545,,,,,
,,,,,Forest: Alder/Maple Group,68,68,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1554,,,,,
,,,,,Forest: Alder/Maple Group,68,68,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5212,,,,,
,,,,,Forest: Alder/Maple Group,68,68,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1070,,,,,
,,,,,Forest: Alder/Maple Group,68,68,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,69,69,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0543,,,,,
,,,,,Forest: Alder/Maple Group,69,69,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1556,,,,,
,,,,,Forest: Alder/Maple Group,69,69,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5231,,,,,
,,,,,Forest: Alder/Maple Group,69,69,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1050,,,,,
,,,,,Forest: Alder/Maple Group,69,69,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,70,70,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0542,,,,,
,,,,,Forest: Alder/Maple Group,70,70,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1558,,,,,
,,,,,Forest: Alder/Maple Group,70,70,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5249,,,,,
,,,,,Forest: Alder/Maple Group,70,70,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1031,,,,,
,,,,,Forest: Alder/Maple Group,70,70,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,71,71,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0540,,,,,
,,,,,Forest: Alder/Maple Group,71,71,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1560,,,,,
,,,,,Forest: Alder/Maple Group,71,71,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5264,,,,,
,,,,,Forest: Alder/Maple Group,71,71,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1015,,,,,
,,,,,Forest: Alder/Maple Group,71,71,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,72,72,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0539,,,,,
,,,,,Forest: Alder/Maple Group,72,72,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1562,,,,,
,,,,,Forest: Alder/Maple Group,72,72,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5279,,,,,
,,,,,Forest: Alder/Maple Group,72,72,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1001,,,,,
,,,,,Forest: Alder/Maple Group,72,72,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,73,73,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0538,,,,,
,,,,,Forest: Alder/Maple Group,73,73,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1564,,,,,
,,,,,Forest: Alder/Maple Group,73,73,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5296,,,,,
,,,,,Forest: Alder/Maple Group,73,73,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0982,,,,,
,,,,,Forest: Alder/Maple Group,73,73,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,74,74,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0536,,,,,
,,,,,Forest: Alder/Maple Group,74,74,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1566,,,,,
,,,,,Forest: Alder/Maple Group,74,74,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5310,,,,,
,,,,,Forest: Alder/Maple Group,74,74,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0968,,,,,
,,,,,Forest: Alder/Maple Group,74,74,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1621,,,,,
,,,,,Forest: Alder/Maple Group,75,75,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0535,,,,,
,,,,,Forest: Alder/Maple Group,75,75,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1567,,,,,
,,,,,Forest: Alder/Maple Group,75,75,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5322,,,,,
,,,,,Forest: Alder/Maple Group,75,75,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0956,,,,,
,,,,,Forest: Alder/Maple Group,75,75,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1620,,,,,
,,,,,Forest: Alder/Maple Group,76,76,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0534,,,,,
,,,,,Forest: Alder/Maple Group,76,76,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1569,,,,,
,,,,,Forest: Alder/Maple Group,76,76,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5337,,,,,
,,,,,Forest: Alder/Maple Group,76,76,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0939,,,,,
,,,,,Forest: Alder/Maple Group,76,76,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1621,,,,,
,,,,,Forest: Alder/Maple Group,77,77,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0533,,,,,
,,,,,Forest: Alder/Maple Group,77,77,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1570,,,,,
,,,,,Forest: Alder/Maple Group,77,77,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5347,,,,,
,,,,,Forest: Alder/Maple Group,77,77,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0929,,,,,
,,,,,Forest: Alder/Maple Group,77,77,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1621,,,,,
,,,,,Forest: Alder/Maple Group,78,78,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0532,,,,,
,,,,,Forest: Alder/Maple Group,78,78,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1572,,,,,
,,,,,Forest: Alder/Maple Group,78,78,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5361,,,,,
,,,,,Forest: Alder/Maple Group,78,78,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0915,,,,,
,,,,,Forest: Alder/Maple Group,78,78,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1621,,,,,
,,,,,Forest: Alder/Maple Group,79,79,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0531,,,,,
,,,,,Forest: Alder/Maple Group,79,79,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1573,,,,,
,,,,,Forest: Alder/Maple Group,79,79,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5373,,,,,
,,,,,Forest: Alder/Maple Group,79,79,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0902,,,,,
,,,,,Forest: Alder/Maple Group,79,79,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1621,,,,,
,,,,,Forest: Alder/Maple Group,80,80,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0530,,,,,
,,,,,Forest: Alder/Maple Group,80,80,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1574,,,,,
,,,,,Forest: Alder/Maple Group,80,80,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5383,,,,,
,,,,,Forest: Alder/Maple Group,80,80,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0892,,,,,
,,,,,Forest: Alder/Maple Group,80,80,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1621,,,,,
,,,,,Forest: Alder/Maple Group,81,81,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0529,,,,,
,,,,,Forest: Alder/Maple Group,81,81,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1576,,,,,
,,,,,Forest: Alder/Maple Group,81,81,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5394,,,,,
,,,,,Forest: Alder/Maple Group,81,81,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0880,,,,,
,,,,,Forest: Alder/Maple Group,81,81,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1621,,,,,
,,,,,Forest: Alder/Maple Group,82,82,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0529,,,,,
,,,,,Forest: Alder/Maple Group,82,82,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1577,,,,,
,,,,,Forest: Alder/Maple Group,82,82,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5402,,,,,
,,,,,Forest: Alder/Maple Group,82,82,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0872,,,,,
,,,,,Forest: Alder/Maple Group,82,82,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1621,,,,,
,,,,,Forest: Alder/Maple Group,83,83,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0528,,,,,
,,,,,Forest: Alder/Maple Group,83,83,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1578,,,,,
,,,,,Forest: Alder/Maple Group,83,83,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5414,,,,,
,,,,,Forest: Alder/Maple Group,83,83,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0859,,,,,
,,,,,Forest: Alder/Maple Group,83,83,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1621,,,,,
