DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionRelativeFrequency
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,142,142,0.07321079312015066,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,160,160,0.0806379750308906,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,17,17,0.002120022376368927,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,35,35,0.022260234951873733,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,53,53,0.026076275229337805,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,71,71,0.03307234907135526,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,89,89,0.03710039158645623,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,107,107,0.04261244976501544,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,125,125,0.06784071604380566,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,143,143,0.08776892638167359,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,161,161,0.09667302036242308,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,18,18,8.111566861582199e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,36,36,0.008517145204661307,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,54,54,0.009977227239746103,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,72,72,0.012654044304068229,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,90,90,0.014195242007768847,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,108,108,0.01630424939178022,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,126,126,0.025957013957063037,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,144,144,0.033581886806950303,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,162,162,0.03698874488881483,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,1,1,3.505111493621102e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,19,19,3.6803670683021575e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,37,37,4.3112871371539556e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,55,55,5.467973930048919e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,73,73,6.133945113836928e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,91,91,7.045274102178416e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,109,109,0.0011216356779587527,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,127,127,0.0014511161583591365,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,145,145,0.0015983308410912225,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,2,2,1.3795907562641382e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,20,20,0.001448570294077345,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,38,38,0.00169689663020489,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,56,56,0.0021521615797720555,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,74,74,0.0024142838234622417,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,92,92,0.0027729774200909176,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,110,110,0.004414690420045242,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,128,128,0.005711505730933533,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,146,146,0.00629093384856447,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,1,1,-1.9759943704833274e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,7,7,6.35451934120189e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,13,13,0.0017148497400229757,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,3,3,9.757409724100106e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,21,21,0.001024528021030511,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,39,39,0.0012001613960643128,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,57,57,0.0015221559169596162,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,75,75,0.0017075467017175182,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,93,93,0.0019612393545441207,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,111,111,0.003122371111712034,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,129,129,0.004039567625777443,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,147,147,0.004449378834189647,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,4,4,6.1016015813932906e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,22,22,6.406681660462956e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,40,40,7.504969945113747e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,58,58,9.518498466973535e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,76,76,0.001067780276743826,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,94,94,0.0012264219178600515,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,112,112,0.001952512506045853,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,130,130,0.002526063054696822,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,148,148,0.0027823303211153404,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,5,5,1.5377244665410115e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,23,23,0.0016146106898680618,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,41,41,0.0018914010938454442,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,59,59,0.002398850167803978,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,77,77,0.00269101781644677,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,95,95,0.003090826177747433,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,113,113,0.004920718292931237,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,131,131,0.006366179291479788,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,149,149,0.0070120235674270125,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,6,6,6.172746601973811e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,24,24,6.481383932072502e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,42,42,7.592478320427789e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,60,60,9.629484699079146e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,78,78,0.0010802306553454172,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,96,96,0.0012407220669967364,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,114,114,0.0019752789126316196,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,132,132,0.002555517093217158,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,150,150,0.002814772450500058,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,2,2,-2.2833766941481645e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,8,8,7.343017562679119e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,14,14,0.001981608849106557,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,7,7,2.91701302564909e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,25,25,3.062863676931545e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,43,43,3.587926021548381e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,61,61,4.550540320012581e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,79,79,5.104772794885909e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,97,97,5.863196181554671e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,115,115,9.334441682077088e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,133,133,0.0012076433926187233,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,151,151,0.001330157939695985,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,8,8,1.2028958259773591e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,26,26,0.001263040617276227,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,44,44,0.001479561865952152,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,62,62,0.00187651748852468,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,80,80,0.002105067695460378,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,98,98,0.0024178206102144916,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,116,116,0.003849266643127549,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,134,134,0.004979988719546266,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,152,152,0.005485204966456757,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,3,3,-1.2109724701663079e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,9,9,3.8943167542793166e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,15,15,0.001050932055606884,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,4,4,-1.0248399794446444e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,10,10,3.29574090305987e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,16,16,8.893985724695813e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,9,9,9.112932011993016e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,27,27,9.568578612592666e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,45,45,0.001120890637475141,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,63,63,0.0014216173938709105,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,81,81,0.0015947631020987777,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,99,99,0.001831699334410596,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,117,117,0.002916138243837765,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,135,135,0.003772753852965108,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,153,153,0.004155496997468815,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,5,5,-2.2721174046969056e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,11,11,7.30680927501648e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,17,17,0.0019718375714770503,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,10,10,1.7559681773785324e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,28,28,0.0018437665862474594,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,46,46,0.0021598408581755954,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,64,64,0.002739310356710511,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,82,82,0.003072944310412432,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,100,100,0.0035294960365308504,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,118,118,0.005619098167611304,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,136,136,0.007269708254347124,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,154,154,0.008007214888846108,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,11,11,2.4372499848457472e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,29,29,2.559112484088034e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,47,47,2.997817481360268e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,65,65,3.802109976359365e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,83,83,4.265187473480057e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,101,101,4.898872469539952e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,119,119,7.799199951506391e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,137,137,0.001009021493726139,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,155,155,0.0011113859930896605,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,12,12,8.513260185372599e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,30,30,8.938923194641229e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,48,48,0.0010471310028008296,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,66,66,0.0013280685889181254,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,84,84,0.0014898205324402048,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,102,102,0.0017111652972598924,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,120,120,0.0027242432593192318,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,138,138,0.003524489716744256,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,156,156,0.0038820466445299052,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,13,13,4.7907507717141266e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,31,31,5.030288310299833e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,49,49,5.892623449208376e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,67,67,7.473571203874037e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,85,85,8.383813850499721e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,103,103,9.629409051145394e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,121,121,0.0015330402469485205,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,139,139,0.0019833708194896484,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,157,157,0.0021845823519016415,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,6,6,-1.4579442732956405e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,12,12,4.688543257734879e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,18,18,0.0012652644133887274,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,14,14,5.2519350432925885e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,32,32,5.514531795457219e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,50,50,6.459880103249885e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,68,68,8.193018667536438e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,86,86,9.190886325762031e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,104,104,0.0010556389437018105,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,122,122,0.0016806192138536283,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,140,140,0.002174301107923132,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,158,158,0.0023948823797414207,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,15,15,1.050171521132456e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,33,33,0.0011026800971890788,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,51,51,0.0012917109709929208,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,69,69,0.0016382675729666315,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,87,87,0.0018378001619817983,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,105,105,0.002110844757476237,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,123,123,0.003360548867623859,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,141,141,0.004347710097488368,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,159,159,0.004788782136364,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,16,16,2.9366264588174713e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,34,34,3.083457781758345e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,52,52,3.6120505443454896e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,70,70,4.5811372757552555e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,88,88,5.139096302930575e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,106,106,5.902619182223117e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,124,124,9.397204668215908e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,142,142,0.0012157633539504331,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,160,160,0.001339101665220767,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,17,17,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,35,35,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,53,53,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,71,71,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,89,89,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,107,107,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,125,125,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,143,143,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,161,161,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,18,18,7.762691564259882e-5,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,36,36,8.150826142472875e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,54,54,9.548110624039653e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,72,72,0.0012109798840245416,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,90,90,0.001358471023745479,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,108,108,0.0015603010044162363,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,126,126,0.002484061300563162,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,144,144,0.0032137543076035907,1
