Iteration,Timestep,FromStratumID,FromSecondaryStratumID,FromTertiaryStratumID,FromStateClassID,FromAgeMin,FromStockTypeID,ToStratumID,ToStateClassID,ToAgeMin,ToStockTypeID,TransitionGroupID,StateAttributeTypeID,FlowTypeID,TargetType,Multiplier,TransferToStratumID,TransferToSecondaryStratumID,TransferToTertiaryStratumID,TransferToStateClassID,TransferToAgeMin
,,,,,Unconsolidated Shore:All,,DOM: Belowground Fast,,,,DOM: Belowground Slow,,,Decay: BG Fast -> BG Slow,,1,,,,,
,,,,,Unconsolidated Shore:All,,DOM: Belowground Very Fast,,,,Atmosphere,,,Emission: BG Very Fast -> Atmosphere,,1,,,,,
,,,,,Unconsolidated Shore:All,,DOM: Belowground Very Fast,,,,DOM: Belowground Slow,,,Decay: BG Very Fast -> BG Slow,,1,,,,,
,,,,,Unconsolidated Shore:All,,DOM: Snag Branch,,,,Atmosphere,,,Emission: Snag Branch -> Atmosphere,,1,,,,,
,,,,,Unconsolidated Shore:All,,DOM: Snag Branch,,,,DOM: Aboveground Fast,,,Transfer: Snag Branch -> AG Fast,,1,,,,,
,,,,,Unconsolidated Shore:All,,DOM: Snag Branch,,,,DOM: Aboveground Slow,,,Decay: Snag Branch -> AG Slow,,1,,,,,
,,,,,Unconsolidated Shore:All,,DOM: Snag Stem,,,,Atmosphere,,,Emission: Snag Stem -> Atmosphere,,1,,,,,
,,,,,Unconsolidated Shore:All,,DOM: Snag Stem,,,,DOM: Aboveground Medium,,,Transfer: Snag Stem -> AG Medium,,1,,,,,
,,,,,Unconsolidated Shore:All,,DOM: Snag Stem,,,,DOM: Aboveground Slow,,,Decay: Snag Stem -> AG Slow,,1,,,,,
,,,,,Water:All,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,,,Biomass Turnover: Coarse Roots -> AG Fast,,1,,,,,
,,,,,Water:All,,Biomass: Coarse Root,,,,DOM: Belowground Fast,,,Biomass Turnover: Coarse Roots -> BG Fast,,1,,,,,
,,,,,Water:All,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,,,Biomass Turnover: Fine Roots -> AG Very Fast,,1,,,,,
,,,,,Water:All,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,,,Biomass Turnover: Fine Roots -> BG Very Fast,,1,,,,,
,,,,,Water:All,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,,,Biomass Turnover: Foliage -> AG Very Fast,,1,,,,,
,,,,,Water:All,,Biomass: Merchantable,,,,DOM: Snag Stem,,,Biomass Turnover: Merchantable -> Snag Stems,,1,,,,,
,,,,,Water:All,,Biomass: Other Wood,,,,DOM: Aboveground Fast,,,Biomass Turnover: Other Wood -> AG Fast,,1,,,,,
,,,,,Water:All,,Biomass: Other Wood,,,,DOM: Snag Branch,,,Biomass Turnover: Other Wood -> Snag Branches,,1,,,,,
,,,,,Water:All,,DOM: Aboveground Fast,,,,Atmosphere,,,Emission: AG Fast -> Atmosphere,,1,,,,,
,,,,,Water:All,,DOM: Aboveground Fast,,,,DOM: Aboveground Slow,,,Decay: AG Fast -> AG Slow,,1,,,,,
,,,,,Water:All,,DOM: Aboveground Medium,,,,Atmosphere,,,Emission: AG Medium -> Atmosphere,,1,,,,,
,,,,,Water:All,,DOM: Aboveground Medium,,,,DOM: Aboveground Slow,,,Decay: AG Medium -> AG Slow,,1,,,,,
,,,,,Water:All,,DOM: Aboveground Slow,,,,Atmosphere,,,Emission: AG Slow -> Atmosphere,,1,,,,,
,,,,,Water:All,,DOM: Aboveground Slow,,,,DOM: Belowground Slow,,,Transfer: AG Slow -> BG Slow,,1,,,,,
,,,,,Water:All,,DOM: Aboveground Very Fast,,,,Atmosphere,,,Emission: AG Very Fast -> Atmosphere,,1,,,,,
,,,,,Water:All,,DOM: Aboveground Very Fast,,,,DOM: Aboveground Slow,,,Decay: AG Very Fast -> AG Slow,,1,,,,,
,,,,,Water:All,,DOM: Belowground Fast,,,,Atmosphere,,,Emission: BG Fast -> Atmosphere,,1,,,,,
,,,,,Water:All,,DOM: Belowground Fast,,,,DOM: Belowground Slow,,,Decay: BG Fast -> BG Slow,,1,,,,,
,,,,,Water:All,,DOM: Belowground Very Fast,,,,Atmosphere,,,Emission: BG Very Fast -> Atmosphere,,1,,,,,
,,,,,Water:All,,DOM: Belowground Very Fast,,,,DOM: Belowground Slow,,,Decay: BG Very Fast -> BG Slow,,1,,,,,
,,,,,Water:All,,DOM: Snag Branch,,,,Atmosphere,,,Emission: Snag Branch -> Atmosphere,,1,,,,,
,,,,,Water:All,,DOM: Snag Branch,,,,DOM: Aboveground Fast,,,Transfer: Snag Branch -> AG Fast,,1,,,,,
,,,,,Water:All,,DOM: Snag Branch,,,,DOM: Aboveground Slow,,,Decay: Snag Branch -> AG Slow,,1,,,,,
,,,,,Water:All,,DOM: Snag Stem,,,,Atmosphere,,,Emission: Snag Stem -> Atmosphere,,1,,,,,
,,,,,Water:All,,DOM: Snag Stem,,,,DOM: Aboveground Medium,,,Transfer: Snag Stem -> AG Medium,,1,,,,,
,,,,,Water:All,,DOM: Snag Stem,,,,DOM: Aboveground Slow,,,Decay: Snag Stem -> AG Slow,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,Atmosphere,,,,Biomass: Fine Root,,NPP,Net Growth Wetland Emergent: Atmosphere -> Fine Roots,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,Atmosphere,,,,Biomass: Foliage,,NPP,Net Growth Wetland Emergent: Atmosphere -> Foliage,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,,,Biomass Turnover: Coarse Roots -> AG Fast,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,Biomass: Coarse Root,,,,DOM: Belowground Fast,,,Biomass Turnover: Coarse Roots -> BG Fast,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,,,Biomass Turnover: Fine Roots -> BG Very Fast,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,,,Biomass Turnover: Foliage -> AG Very Fast,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,Biomass: Merchantable,,,,DOM: Snag Stem,,,Biomass Turnover: Merchantable -> Snag Stems,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,Biomass: Other Wood,,,,DOM: Aboveground Fast,,,Biomass Turnover: Other Wood -> AG Fast,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,Biomass: Other Wood,,,,DOM: Snag Branch,,,Biomass Turnover: Other Wood -> Snag Branches,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Aboveground Fast,,,,Atmosphere,,,Emission: AG Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Aboveground Medium,,,,Atmosphere,,,Emission: AG Medium -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Aboveground Slow,,,,Atmosphere,,,Emission: AG Slow -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Aboveground Slow,,,,DOM: Belowground Slow,,,Transfer: AG Slow -> BG Slow,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Aboveground Very Fast,,,,Aquatic,,,Lateral Transport: AG Very Fast -> Aquatic,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Aboveground Very Fast,,,,Atmosphere,,,Emission: AG Very Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Aboveground Very Fast,,,,DOM: Belowground Slow,,,Decay: AG Very Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Belowground Fast,,,,Atmosphere,,,Emission: BG Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Belowground Fast,,,,DOM: Belowground Slow,,,Decay: BG Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Belowground Slow,,,,Aquatic,,,Lateral Transport: BG Slow -> Aquatic,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Belowground Slow,,,,Atmosphere,,,Emission: BG Slow -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Belowground Slow,,,,Deep Soil,,,Stabilization: BG Slow -> Deep Soil,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Belowground Very Fast,,,,Aquatic,,,Lateral Transport: BG Very Fast -> Aquatic,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Belowground Very Fast,,,,Atmosphere,,,Emission: BG Very Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Belowground Very Fast,,,,DOM: Belowground Slow,,,Decay: BG Very Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Snag Branch,,,,Atmosphere,,,Emission: Snag Branch -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Snag Branch,,,,DOM: Aboveground Fast,,,Transfer: Snag Branch -> AG Fast,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Snag Stem,,,,Atmosphere,,,Emission: Snag Stem -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Emergent,,DOM: Snag Stem,,,,DOM: Aboveground Medium,,,Transfer: Snag Stem -> AG Medium,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Atmosphere,,,,Biomass: Coarse Root,,NPP,Net Growth Wetland Forested: Atmosphere -> Coarse Roots,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Atmosphere,,,,Biomass: Fine Root,,NPP,Net Growth Wetland Forested: Atmosphere -> Fine Roots,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Atmosphere,,,,Biomass: Foliage,,NPP,Net Growth Wetland Forested: Atmosphere -> Foliage,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Atmosphere,,,,Biomass: Merchantable,,NPP,Net Growth Wetland Forested: Atmosphere -> Merchantable,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Atmosphere,,,,Biomass: Other Wood,,NPP,Net Growth Wetland Forested: Atmosphere -> Other Wood,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,,,Biomass Turnover: Coarse Roots -> AG Fast,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,,,Biomass Turnover: Coarse Roots -> BG Fast,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,,,Biomass Turnover: Fine Roots -> AG Very Fast,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,,,Biomass Turnover: Fine Roots -> BG Very Fast,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,,,Biomass Turnover: Foliage -> AG Very Fast,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Biomass: Merchantable,,,,DOM: Snag Stem,,,Biomass Turnover: Merchantable -> Snag Stems,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,DOM: Aboveground Fast,,,Biomass Turnover: Other Wood -> AG Fast,,1,,,,,
,,,,,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,DOM: Snag Branch,,,Biomass Turnover: Other Wood -> Snag Branches,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Aboveground Fast,,,,Atmosphere,,,Emission: AG Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Aboveground Fast,,,,DOM: Aboveground Slow,,,Decay: AG Fast -> AG Slow,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Aboveground Medium,,,,Atmosphere,,,Emission: AG Medium -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Aboveground Medium,,,,DOM: Aboveground Slow,,,Decay: AG Medium -> AG Slow,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,Atmosphere,,,Emission: AG Slow -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,DOM: Belowground Slow,,,Transfer: AG Slow -> BG Slow,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere,,,Emission: AG Very Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,DOM: Aboveground Slow,,,Decay: AG Very Fast -> AG Slow,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Belowground Fast,,,,Atmosphere,,,Emission: BG Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Belowground Fast,,,,DOM: Belowground Slow,,,Decay: BG Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Belowground Slow,,,,Atmosphere,,,Emission: BG Slow -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Belowground Very Fast,,,,Atmosphere,,,Emission: BG Very Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Belowground Very Fast,,,,DOM: Belowground Slow,,,Decay: BG Very Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Snag Branch,,,,Atmosphere,,,Emission: Snag Branch -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,,,Transfer: Snag Branch -> AG Fast,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Slow,,,Decay: Snag Branch -> AG Slow,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Snag Stem,,,,Atmosphere,,,Emission: Snag Stem -> Atmosphere,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,,,Transfer: Snag Stem -> AG Medium,,1,,,,,
,,,,,Wetland:Estuarine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Slow,,,Decay: Snag Stem -> AG Slow,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,Atmosphere,,,,Biomass: Fine Root,,NPP,Net Growth Wetland Emergent: Atmosphere -> Fine Roots,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,Atmosphere,,,,Biomass: Foliage,,NPP,Net Growth Wetland Emergent: Atmosphere -> Foliage,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,,,Biomass Turnover: Coarse Roots -> AG Fast,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,Biomass: Coarse Root,,,,DOM: Belowground Fast,,,Biomass Turnover: Coarse Roots -> BG Fast,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,,,Biomass Turnover: Fine Roots -> BG Very Fast,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,,,Biomass Turnover: Foliage -> AG Very Fast,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,Biomass: Merchantable,,,,DOM: Snag Stem,,,Biomass Turnover: Merchantable -> Snag Stems,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,Biomass: Other Wood,,,,DOM: Aboveground Fast,,,Biomass Turnover: Other Wood -> AG Fast,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,Biomass: Other Wood,,,,DOM: Snag Branch,,,Biomass Turnover: Other Wood -> Snag Branches,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Aboveground Fast,,,,Atmosphere,,,Emission: AG Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Aboveground Medium,,,,Atmosphere,,,Emission: AG Medium -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Aboveground Slow,,,,Atmosphere,,,Emission: AG Slow -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Aboveground Slow,,,,DOM: Belowground Slow,,,Transfer: AG Slow -> BG Slow,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Aboveground Very Fast,,,,Aquatic,,,Lateral Transport: AG Very Fast -> Aquatic,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Aboveground Very Fast,,,,Atmosphere,,,Emission: AG Very Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Aboveground Very Fast,,,,DOM: Belowground Slow,,,Decay: AG Very Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Belowground Fast,,,,Atmosphere,,,Emission: BG Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Belowground Fast,,,,DOM: Belowground Slow,,,Decay: BG Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Belowground Slow,,,,Aquatic,,,Lateral Transport: BG Slow -> Aquatic,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Belowground Slow,,,,Atmosphere,,,Emission: BG Slow -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Belowground Slow,,,,Deep Soil,,,Stabilization: BG Slow -> Deep Soil,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Belowground Very Fast,,,,Aquatic,,,Lateral Transport: BG Very Fast -> Aquatic,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Belowground Very Fast,,,,Atmosphere,,,Emission: BG Very Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Belowground Very Fast,,,,DOM: Belowground Slow,,,Decay: BG Very Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Snag Branch,,,,Atmosphere,,,Emission: Snag Branch -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Snag Branch,,,,DOM: Aboveground Fast,,,Transfer: Snag Branch -> AG Fast,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Snag Stem,,,,Atmosphere,,,Emission: Snag Stem -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Emergent,,DOM: Snag Stem,,,,DOM: Aboveground Medium,,,Transfer: Snag Stem -> AG Medium,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Atmosphere,,,,Biomass: Coarse Root,,NPP,Net Growth Wetland Forested: Atmosphere -> Coarse Roots,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Atmosphere,,,,Biomass: Fine Root,,NPP,Net Growth Wetland Forested: Atmosphere -> Fine Roots,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Atmosphere,,,,Biomass: Foliage,,NPP,Net Growth Wetland Forested: Atmosphere -> Foliage,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Atmosphere,,,,Biomass: Merchantable,,NPP,Net Growth Wetland Forested: Atmosphere -> Merchantable,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Atmosphere,,,,Biomass: Other Wood,,NPP,Net Growth Wetland Forested: Atmosphere -> Other Wood,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,,,Biomass Turnover: Coarse Roots -> AG Fast,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,,,Biomass Turnover: Coarse Roots -> BG Fast,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,,,Biomass Turnover: Fine Roots -> AG Very Fast,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,,,Biomass Turnover: Fine Roots -> BG Very Fast,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,,,Biomass Turnover: Foliage -> AG Very Fast,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Biomass: Merchantable,,,,DOM: Snag Stem,,,Biomass Turnover: Merchantable -> Snag Stems,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Biomass: Other Wood,,,,DOM: Aboveground Fast,,,Biomass Turnover: Other Wood -> AG Fast,,1,,,,,
,,,,,Wetland:Palustrine Forested,,Biomass: Other Wood,,,,DOM: Snag Branch,,,Biomass Turnover: Other Wood -> Snag Branches,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Aboveground Fast,,,,Atmosphere,,,Emission: AG Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Aboveground Fast,,,,DOM: Aboveground Slow,,,Decay: AG Fast -> AG Slow,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Aboveground Medium,,,,Atmosphere,,,Emission: AG Medium -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Aboveground Medium,,,,DOM: Aboveground Slow,,,Decay: AG Medium -> AG Slow,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Aboveground Slow,,,,Atmosphere,,,Emission: AG Slow -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Aboveground Slow,,,,DOM: Belowground Slow,,,Transfer: AG Slow -> BG Slow,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere,,,Emission: AG Very Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Aboveground Very Fast,,,,DOM: Aboveground Slow,,,Decay: AG Very Fast -> AG Slow,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Belowground Fast,,,,Atmosphere,,,Emission: BG Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Belowground Fast,,,,DOM: Belowground Slow,,,Decay: BG Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Belowground Slow,,,,Atmosphere,,,Emission: BG Slow -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Belowground Very Fast,,,,Atmosphere,,,Emission: BG Very Fast -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Belowground Very Fast,,,,DOM: Belowground Slow,,,Decay: BG Very Fast -> BG Slow,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Snag Branch,,,,Atmosphere,,,Emission: Snag Branch -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,,,Transfer: Snag Branch -> AG Fast,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Slow,,,Decay: Snag Branch -> AG Slow,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Snag Stem,,,,Atmosphere,,,Emission: Snag Stem -> Atmosphere,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,,,Transfer: Snag Stem -> AG Medium,,1,,,,,
,,,,,Wetland:Palustrine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Slow,,,Decay: Snag Stem -> AG Slow,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Fine Root,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0013,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Fine Root,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0116,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Fine Root,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.116,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.3711,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Foliage,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.01,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Foliage,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.09,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Foliage,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.9,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Merchantable,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.03,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Merchantable,,,,DOM: Snag Stem,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Merchantable,,,,Forestry Sector,Disturbance: Harvest (Clearcut) [Type],,LULC: Harvest Live,,0.97,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Other Wood,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0003,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Other Wood,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0031,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Other Wood,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.0306,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,Biomass: Other Wood,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
