Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,54,54,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6264,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,54,54,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0496,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,54,54,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,55,55,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,55,55,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1544,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,55,55,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6266,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,55,55,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0496,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,55,55,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,56,56,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,56,56,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1542,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,56,56,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6272,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,56,56,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0491,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,56,56,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,57,57,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,57,57,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1539,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,57,57,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6271,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,57,57,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0494,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,57,57,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,58,58,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0349,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,58,58,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1537,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,58,58,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6277,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,58,58,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.049,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,58,58,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,59,59,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0349,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,59,59,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1534,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,59,59,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.628,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,59,59,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0489,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,59,59,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,60,60,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0349,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,60,60,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1531,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,60,60,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6283,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,60,60,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0488,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,60,60,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,61,61,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,61,61,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1528,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,61,61,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6286,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,61,61,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0488,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,61,61,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,62,62,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,62,62,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1526,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,62,62,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6292,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,62,62,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0484,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,62,62,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,63,63,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,63,63,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1524,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,63,63,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6299,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,63,63,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.048,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,63,63,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,64,64,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,64,64,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1521,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,64,64,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6302,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,64,64,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0479,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,64,64,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,65,65,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,65,65,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1519,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,65,65,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6308,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,65,65,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0476,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,65,65,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,66,66,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0351,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,66,66,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1516,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,66,66,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6312,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,66,66,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0475,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,66,66,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,67,67,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,67,67,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1514,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,67,67,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6319,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,67,67,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0471,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,67,67,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1346,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,68,68,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0351,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,68,68,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1511,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,68,68,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6322,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,68,68,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0471,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,68,68,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1346,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,69,69,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0351,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,69,69,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1508,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,69,69,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6329,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,69,69,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0467,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,69,69,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1345,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,70,70,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,70,70,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1506,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,70,70,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6335,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,70,70,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0464,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,70,70,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1345,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,71,71,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,71,71,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1504,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,71,71,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6342,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,71,71,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.046,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,71,71,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1344,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,72,72,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,72,72,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1502,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,72,72,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6349,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,72,72,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0456,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,72,72,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1344,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,73,73,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,73,73,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1498,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,73,73,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6352,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,73,73,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0456,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,73,73,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1343,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,74,74,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0349,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,74,74,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1497,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,74,74,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6362,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,74,74,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0449,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,74,74,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1342,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,75,75,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.035,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,75,75,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1494,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,75,75,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6365,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,75,75,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0449,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,75,75,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1342,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,76,76,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0349,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,76,76,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1492,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,76,76,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6372,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,76,76,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0446,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,76,76,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1341,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,77,77,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0349,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,77,77,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.149,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,77,77,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6378,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,77,77,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0442,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,77,77,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1341,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,78,78,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0349,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,78,78,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1487,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,78,78,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6385,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,78,78,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0439,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,78,78,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.134,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,79,79,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0349,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,79,79,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1485,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,79,79,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6391,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,79,79,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0436,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,79,79,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1339,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,80,80,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,80,80,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1483,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,80,80,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6398,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,80,80,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0433,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,80,80,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1338,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,81,81,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,81,81,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1481,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,81,81,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6404,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,81,81,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0429,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,81,81,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1338,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,82,82,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0348,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,82,82,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1479,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,82,82,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.641,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,82,82,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0426,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,82,82,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1337,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,83,83,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,83,83,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1477,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,83,83,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6416,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,83,83,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0423,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,83,83,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1337,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,84,84,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,84,84,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1475,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,84,84,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6423,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,84,84,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.042,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,84,84,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1336,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,85,85,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0347,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,85,85,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1473,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,85,85,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6429,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,85,85,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0417,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,85,85,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1335,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,86,86,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0346,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,86,86,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1471,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,86,86,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6438,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,86,86,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0411,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,86,86,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1334,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,87,87,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0346,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,87,87,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1469,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,87,87,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6441,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,87,87,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.041,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,87,87,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1334,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,88,88,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0346,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,88,88,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1467,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,88,88,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6447,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,88,88,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0408,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,88,88,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1333,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,89,89,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0345,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,89,89,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1465,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,89,89,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6455,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,89,89,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0402,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,89,89,Net Growth Wetland Forested: Atmosphere -> Other Wood [Type],,0.1332,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,90,90,Net Growth Wetland Forested: Atmosphere -> Coarse Roots [Type],,0.0345,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,90,90,Net Growth Wetland Forested: Atmosphere -> Fine Roots [Type],,0.1463,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,90,90,Net Growth Wetland Forested: Atmosphere -> Foliage [Type],,0.6459,,,,,
,,,,Other Western Hardwoods Group,Wetland:Palustrine Forested,90,90,Net Growth Wetland Forested: Atmosphere -> Merchantable [Type],,0.0402,,,,,
